price,rooms,bathroom,lift,terrace,square_meters,real_state,neighborhood
990,3.0,2.0,True,False,100.0,flat,Sarria-Sant Gervasi
850,2.0,1.0,False,False,36.0,attic,Eixample
775,1.0,1.0,True,False,45.0,flat,Ciutat Vella
1150,4.0,2.0,True,False,110.0,flat,Eixample
1200,1.0,1.0,True,False,51.0,apartment,Eixample
1100,4.0,2.0,True,False,120.0,flat,Eixample
900,4.0,2.0,False,True,82.0,flat,Ciutat Vella
680,1.0,2.0,False,False,58.0,flat,Eixample
1350,3.0,2.0,True,True,87.0,attic,Sarria-Sant Gervasi
1050,1.0,1.0,True,False,54.0,flat,Eixample
1150,3.0,2.0,True,False,107.0,flat,Ciutat Vella
610,1.0,1.0,False,False,26.0,flat,Sant Martí
1425,2.0,1.0,True,False,81.0,flat,Gràcia
950,4.0,2.0,True,False,78.0,flat,Gràcia
850,1.0,1.0,True,True,40.0,attic,Les Corts
1100,4.0,1.0,True,False,78.0,flat,Eixample
1800,3.0,2.0,True,True,104.0,flat,Eixample
870,1.0,1.0,False,True,26.0,attic,Sants-Montjuïc
1595,2.0,1.0,True,False,70.0,attic,Eixample
2250,4.0,3.0,True,False,260.0,flat,Gràcia
750,2.0,1.0,False,False,34.0,flat,Ciutat Vella
784,3.0,1.0,False,False,65.0,flat,Gràcia
1000,4.0,2.0,True,False,90.0,flat,Eixample
850,3.0,1.0,True,False,64.0,flat,Eixample
600,1.0,1.0,False,False,40.0,flat,Ciutat Vella
650,0.0,1.0,True,False,25.0,apartment,Eixample
800,3.0,1.0,False,False,66.0,flat,Sant Martí
1500,3.0,2.0,True,False,100.0,flat,Sant Martí
550,0.0,1.0,True,False,28.0,flat,Gràcia
650,1.0,1.0,False,False,30.0,flat,Gràcia
1150,3.0,2.0,True,False,82.0,flat,Eixample
950,2.0,1.0,True,False,65.0,attic,Ciutat Vella
700,1.0,1.0,False,False,45.0,apartment,Ciutat Vella
490,0.0,1.0,True,False,28.0,study,Sants-Montjuïc
1500,4.0,2.0,True,True,91.0,attic,Eixample
950,2.0,1.0,False,True,67.0,flat,Ciutat Vella
750,2.0,1.0,True,True,46.0,flat,Eixample
2600,4.0,3.0,True,True,280.0,flat,Eixample
770,1.0,1.0,True,False,30.0,attic,Sants-Montjuïc
1800,3.0,2.0,True,False,80.0,attic,Sarria-Sant Gervasi
550,0.0,1.0,True,False,29.0,flat,Sarria-Sant Gervasi
800,3.0,1.0,True,False,67.0,flat,Sarria-Sant Gervasi
850,2.0,1.0,False,False,69.0,flat,Ciutat Vella
1000,1.0,1.0,False,False,55.0,apartment,Ciutat Vella
720,3.0,1.0,True,False,60.0,flat,Nou Barris
690,1.0,1.0,True,False,28.0,attic,Les Corts
1100,2.0,1.0,True,False,65.0,flat,Eixample
800,2.0,2.0,True,False,42.0,flat,Eixample
800,1.0,2.0,True,False,39.0,flat,Eixample
850,1.0,2.0,True,False,40.0,flat,Eixample
1100,3.0,1.0,True,False,83.0,flat,Sarria-Sant Gervasi
650,1.0,1.0,True,False,22.0,apartment,Eixample
1050,4.0,1.0,True,False,75.0,flat,Sant Martí
875,1.0,1.0,True,True,54.0,apartment,Sarria-Sant Gervasi
1500,3.0,1.0,True,True,80.0,flat,Sarria-Sant Gervasi
1000,3.0,1.0,True,True,75.0,flat,Sarria-Sant Gervasi
890,4.0,2.0,False,False,98.0,flat,Eixample
1200,3.0,1.0,True,True,69.0,flat,Sant Martí
700,3.0,2.0,False,False,65.0,flat,Ciutat Vella
650,2.0,1.0,False,False,49.0,flat,Sants-Montjuïc
825,0.0,1.0,True,False,33.0,study,Sarria-Sant Gervasi
1095,2.0,2.0,False,False,55.0,flat,Ciutat Vella
1250,2.0,2.0,True,False,75.0,flat,Sarria-Sant Gervasi
2900,3.0,4.0,True,False,159.0,flat,Sarria-Sant Gervasi
1000,3.0,1.0,True,False,75.0,flat,Gràcia
1300,1.0,1.0,True,True,90.0,flat,Sarria-Sant Gervasi
1700,2.0,2.0,True,False,100.0,flat,Eixample
1790,3.0,1.0,True,True,110.0,flat,Sarria-Sant Gervasi
750,2.0,1.0,True,True,55.0,flat,Gràcia
1900,2.0,1.0,True,True,76.0,flat,Eixample
1500,3.0,2.0,True,True,105.0,flat,Sant Martí
1050,2.0,1.0,True,False,62.0,apartment,Eixample
1450,2.0,2.0,True,False,85.0,flat,Eixample
750,2.0,1.0,False,False,73.0,flat,Horta- Guinardo
1068,4.0,2.0,True,False,114.0,flat,Gràcia
900,2.0,2.0,True,False,80.0,flat,Les Corts
930,1.0,1.0,True,False,50.0,flat,Eixample
834,2.0,1.0,False,False,78.0,flat,Ciutat Vella
900,1.0,1.0,True,False,55.0,flat,Sarria-Sant Gervasi
825,3.0,1.0,True,False,71.0,flat,Eixample
1140,2.0,2.0,False,False,116.0,apartment,Ciutat Vella
950,1.0,1.0,True,False,48.0,flat,Ciutat Vella
1200,3.0,2.0,True,False,85.0,flat,Eixample
1200,3.0,2.0,True,False,85.0,flat,Eixample
900,4.0,2.0,True,False,82.0,flat,Sarria-Sant Gervasi
780,2.0,1.0,True,False,60.0,flat,Sarria-Sant Gervasi
1900,4.0,3.0,True,False,130.0,flat,Sarria-Sant Gervasi
2000,2.0,1.0,True,True,80.0,attic,Eixample
2650,4.0,2.0,True,False,182.0,flat,Eixample
900,2.0,2.0,True,False,70.0,flat,Ciutat Vella
1900,2.0,2.0,True,False,90.0,flat,Eixample
1200,2.0,2.0,True,False,75.0,flat,Eixample
1115,3.0,2.0,True,False,75.0,flat,Gràcia
1500,4.0,2.0,True,False,170.0,flat,Eixample
725,1.0,1.0,False,True,45.0,attic,Horta- Guinardo
1020,2.0,1.0,True,False,100.0,flat,Sants-Montjuïc
1195,2.0,1.0,True,False,65.0,flat,Sants-Montjuïc
1574,1.0,1.0,False,False,35.0,apartment,Gràcia
1200,4.0,2.0,True,False,95.0,flat,Gràcia
1000,3.0,1.0,True,True,75.0,flat,Eixample
1150,3.0,1.0,True,True,92.0,flat,Eixample
1290,2.0,1.0,True,False,71.0,flat,Eixample
1852,1.0,1.0,False,False,56.0,apartment,Eixample
1400,1.0,1.0,False,False,35.0,apartment,Ciutat Vella
2652,2.0,1.0,False,False,69.0,apartment,Sarria-Sant Gervasi
1200,4.0,2.0,True,False,108.0,flat,Horta- Guinardo
650,2.0,1.0,False,False,48.0,flat,Horta- Guinardo
690,1.0,2.0,True,False,40.0,flat,Sarria-Sant Gervasi
675,2.0,1.0,False,False,45.0,flat,Ciutat Vella
600,3.0,1.0,True,False,62.0,flat,Gràcia
750,3.0,1.0,True,False,61.0,flat,Nou Barris
990,3.0,1.0,True,False,63.0,flat,Eixample
950,2.0,1.0,False,False,87.0,flat,Ciutat Vella
1400,3.0,2.0,True,False,85.0,flat,Les Corts
1150,2.0,1.0,True,False,55.0,flat,Sants-Montjuïc
890,3.0,1.0,True,False,61.0,flat,Sant Martí
750,0.0,1.0,False,False,45.0,flat,Ciutat Vella
960,3.0,2.0,True,False,76.0,flat,Nou Barris
700,1.0,1.0,False,True,45.0,study,Ciutat Vella
750,2.0,1.0,False,False,51.0,flat,Gràcia
1282,1.0,1.0,True,True,61.0,flat,Ciutat Vella
700,1.0,1.0,True,False,55.0,flat,Sants-Montjuïc
950,4.0,2.0,True,False,85.0,flat,Sants-Montjuïc
2600,3.0,3.0,False,True,170.0,flat,Sant Martí
900,4.0,1.0,True,False,84.0,flat,Sarria-Sant Gervasi
1100,3.0,2.0,True,False,90.0,flat,Ciutat Vella
950,1.0,1.0,True,False,50.0,flat,Ciutat Vella
2920,2.0,1.0,False,False,85.0,apartment,Ciutat Vella
2543,2.0,1.0,False,False,95.0,apartment,Eixample
1350,3.0,1.0,True,False,155.0,flat,Eixample
1150,3.0,1.0,True,False,63.0,flat,Sant Martí
2800,4.0,4.0,True,False,200.0,flat,Sarria-Sant Gervasi
2300,3.0,2.0,True,True,160.0,flat,Les Corts
790,1.0,1.0,True,False,50.0,flat,Sant Martí
650,1.0,1.0,False,False,35.0,flat,Ciutat Vella
750,1.0,1.0,False,False,25.0,flat,Ciutat Vella
650,2.0,1.0,False,False,48.0,flat,Sants-Montjuïc
885,4.0,2.0,True,False,80.0,flat,Eixample
885,4.0,2.0,True,False,80.0,flat,Eixample
725,0.0,1.0,True,True,29.0,apartment,Les Corts
700,1.0,1.0,True,False,47.0,flat,Sarria-Sant Gervasi
775,2.0,1.0,True,False,55.0,flat,Sarria-Sant Gervasi
800,1.0,1.0,True,False,45.0,flat,Eixample
1900,4.0,2.0,True,True,128.0,flat,Sarria-Sant Gervasi
3000,4.0,4.0,True,False,200.0,flat,Sarria-Sant Gervasi
775,2.0,1.0,True,False,55.0,flat,Sarria-Sant Gervasi
1150,3.0,2.0,True,False,95.0,flat,Sarria-Sant Gervasi
850,2.0,1.0,True,False,65.0,flat,Sarria-Sant Gervasi
2800,5.0,3.0,True,False,192.0,flat,Eixample
790,1.0,1.0,True,True,48.0,flat,Sant Martí
1150,1.0,1.0,True,False,42.0,flat,Sants-Montjuïc
3074,3.0,1.0,False,False,75.0,apartment,Sarria-Sant Gervasi
865,2.0,1.0,False,False,56.0,apartment,Ciutat Vella
1028,2.0,1.0,False,False,60.0,flat,Gràcia
900,3.0,1.0,True,False,70.0,flat,Les Corts
1500,3.0,2.0,True,False,128.0,flat,Eixample
1250,3.0,2.0,True,False,90.0,flat,Eixample
1000,2.0,1.0,True,False,60.0,apartment,Ciutat Vella
1000,2.0,2.0,False,False,55.0,apartment,Sarria-Sant Gervasi
1400,2.0,2.0,False,False,70.0,flat,Sant Andreu
1380,3.0,1.0,True,True,65.0,attic,Eixample
1100,1.0,1.0,False,True,65.0,apartment,Ciutat Vella
900,2.0,1.0,True,False,65.0,flat,Sarria-Sant Gervasi
880,2.0,1.0,True,False,60.0,flat,Sarria-Sant Gervasi
1500,3.0,2.0,True,True,105.0,flat,Sant Martí
1000,2.0,2.0,True,False,70.0,flat,Ciutat Vella
1000,2.0,2.0,True,False,70.0,flat,Ciutat Vella
2900,3.0,2.0,True,False,145.0,flat,Eixample
700,1.0,1.0,False,False,40.0,apartment,Ciutat Vella
625,2.0,1.0,False,False,51.0,flat,Ciutat Vella
700,2.0,1.0,True,False,50.0,flat,Ciutat Vella
1903,1.0,1.0,False,False,50.0,apartment,Ciutat Vella
1400,2.0,1.0,False,False,65.0,apartment,Eixample
1200,1.0,1.0,True,False,50.0,flat,Sarria-Sant Gervasi
1950,2.0,2.0,True,False,100.0,flat,Eixample
790,1.0,1.0,True,True,49.0,apartment,Les Corts
975,3.0,1.0,False,False,70.0,flat,Gràcia
800,2.0,1.0,False,False,64.0,flat,Sants-Montjuïc
890,1.0,1.0,True,False,62.0,flat,Ciutat Vella
900,4.0,1.0,True,True,80.0,flat,Sarria-Sant Gervasi
1150,3.0,2.0,True,True,103.0,flat,Les Corts
1100,4.0,2.0,True,True,118.0,flat,Eixample
1900,3.0,2.0,False,False,145.0,flat,Ciutat Vella
2975,4.0,3.0,False,True,160.0,flat,Les Corts
1440,4.0,2.0,True,False,136.0,flat,Eixample
550,0.0,1.0,True,False,40.0,flat,Horta- Guinardo
600,1.0,1.0,False,False,45.0,flat,Sant Martí
600,1.0,1.0,False,False,35.0,flat,Ciutat Vella
900,2.0,2.0,True,False,80.0,flat,Gràcia
1662,2.0,2.0,False,False,105.0,apartment,Eixample
1300,2.0,1.0,False,False,65.0,flat,Sant Martí
850,3.0,1.0,True,False,70.0,flat,Sant Martí
2750,5.0,3.0,True,False,240.0,flat,Eixample
2900,2.0,3.0,True,False,136.0,flat,Eixample
1500,3.0,2.0,True,False,105.0,flat,Eixample
600,1.0,1.0,False,False,50.0,apartment,Horta- Guinardo
930,2.0,1.0,True,False,63.0,flat,Sarria-Sant Gervasi
1195,3.0,1.0,True,True,90.0,flat,Ciutat Vella
2195,2.0,2.0,True,True,106.0,flat,Eixample
1250,2.0,2.0,True,False,75.0,apartment,Eixample
895,1.0,1.0,False,False,59.0,flat,Ciutat Vella
2250,4.0,3.0,True,True,190.0,flat,Sarria-Sant Gervasi
1500,4.0,2.0,True,False,117.0,flat,Eixample
1800,3.0,2.0,True,False,129.0,flat,Sarria-Sant Gervasi
750,3.0,1.0,False,False,80.0,flat,Horta- Guinardo
1100,2.0,1.0,True,False,90.0,flat,Ciutat Vella
950,1.0,1.0,True,False,100.0,flat,Sant Martí
1150,3.0,2.0,True,False,80.0,flat,Eixample
977,2.0,1.0,True,False,67.0,flat,Sarria-Sant Gervasi
750,1.0,1.0,True,False,52.0,study,Gràcia
800,1.0,1.0,True,False,45.0,flat,Ciutat Vella
425,0.0,1.0,False,False,20.0,study,Gràcia
1160,3.0,1.0,False,False,75.0,flat,Gràcia
750,2.0,1.0,True,False,47.0,flat,Sants-Montjuïc
650,1.0,1.0,True,False,25.0,flat,Eixample
1100,2.0,1.0,True,False,70.0,flat,Eixample
775,3.0,1.0,True,False,55.0,flat,Horta- Guinardo
790,1.0,1.0,True,False,48.0,flat,Sant Martí
750,1.0,1.0,True,False,60.0,flat,Sant Martí
685,2.0,1.0,True,False,50.0,flat,Eixample
675,2.0,1.0,False,False,50.0,flat,Horta- Guinardo
799,1.0,1.0,True,False,50.0,flat,Sant Martí
1060,4.0,2.0,True,False,104.0,flat,Eixample
1250,2.0,1.0,True,False,110.0,flat,Eixample
1000,3.0,2.0,True,False,84.0,flat,Eixample
1000,3.0,1.0,True,False,60.0,flat,Sants-Montjuïc
685,0.0,1.0,True,False,30.0,flat,Les Corts
850,1.0,1.0,False,False,55.0,flat,Ciutat Vella
750,1.0,2.0,False,False,70.0,flat,Ciutat Vella
1250,4.0,1.0,True,False,100.0,flat,Eixample
1150,4.0,2.0,True,False,82.0,flat,Eixample
1135,3.0,1.0,True,False,93.0,flat,Eixample
850,3.0,1.0,True,False,68.0,flat,Sant Martí
1095,1.0,2.0,True,False,63.0,flat,Sarria-Sant Gervasi
795,1.0,1.0,False,False,40.0,flat,Ciutat Vella
850,3.0,1.0,True,False,75.0,flat,Eixample
1600,2.0,2.0,False,True,75.0,flat,Eixample
1050,3.0,2.0,False,False,85.0,flat,Gràcia
900,1.0,1.0,False,False,51.0,apartment,Ciutat Vella
1400,3.0,2.0,False,True,110.0,flat,Ciutat Vella
700,0.0,1.0,True,False,38.0,study,Sarria-Sant Gervasi
825,2.0,1.0,False,False,67.0,flat,Sants-Montjuïc
1100,3.0,1.0,True,False,61.0,attic,Sarria-Sant Gervasi
1150,2.0,1.0,True,False,66.0,flat,Sarria-Sant Gervasi
900,2.0,1.0,False,False,59.0,flat,Sarria-Sant Gervasi
900,2.0,1.0,True,False,78.0,flat,Horta- Guinardo
1000,4.0,2.0,True,True,90.0,flat,Eixample
645,1.0,1.0,False,False,36.0,flat,Ciutat Vella
1150,1.0,1.0,True,False,60.0,attic,Ciutat Vella
1775,3.0,3.0,True,True,150.0,flat,Sarria-Sant Gervasi
1300,2.0,2.0,False,False,90.0,flat,Eixample
1200,4.0,2.0,True,True,81.0,flat,Eixample
725,3.0,1.0,True,False,65.0,flat,Sant Andreu
1150,1.0,1.0,True,True,62.0,flat,Gràcia
1550,4.0,2.0,True,True,120.0,flat,Eixample
750,3.0,1.0,False,False,60.0,flat,Eixample
1700,1.0,1.0,True,False,70.0,apartment,Eixample
1000,1.0,1.0,True,False,57.0,apartment,Sarria-Sant Gervasi
1325,2.0,2.0,True,False,75.0,flat,Eixample
1090,2.0,1.0,False,False,95.0,flat,Ciutat Vella
1150,3.0,1.0,True,False,87.0,flat,Sants-Montjuïc
1200,3.0,2.0,True,False,79.0,flat,Ciutat Vella
950,2.0,1.0,True,False,65.0,flat,Sants-Montjuïc
1700,4.0,2.0,True,False,110.0,flat,Sants-Montjuïc
1015,3.0,1.0,True,False,62.0,flat,Eixample
1032,3.0,2.0,True,False,76.0,flat,Sarria-Sant Gervasi
750,2.0,1.0,False,False,45.0,flat,Ciutat Vella
1399,3.0,2.0,True,True,77.0,flat,Sant Martí
745,1.0,1.0,False,False,69.0,flat,Ciutat Vella
2050,2.0,1.0,True,False,80.0,flat,Eixample
1190,3.0,2.0,True,False,70.0,flat,Ciutat Vella
1090,2.0,2.0,True,False,54.0,flat,Sants-Montjuïc
980,3.0,1.0,True,False,75.0,flat,Eixample
2674,2.0,2.0,False,False,65.0,apartment,Sants-Montjuïc
2303,2.0,2.0,False,False,54.0,apartment,Ciutat Vella
2890,1.0,1.0,False,False,20.0,apartment,Eixample
2298,2.0,1.0,False,False,75.0,apartment,Ciutat Vella
2022,2.0,1.0,False,False,75.0,apartment,Ciutat Vella
850,3.0,1.0,True,False,68.0,flat,Sant Martí
875,3.0,2.0,True,False,66.0,flat,Eixample
1300,2.0,1.0,True,False,80.0,flat,Sarria-Sant Gervasi
900,3.0,1.0,True,False,75.0,flat,Sant Martí
2500,3.0,3.0,True,False,140.0,flat,Sarria-Sant Gervasi
1000,1.0,1.0,False,False,55.0,apartment,Sants-Montjuïc
900,2.0,1.0,True,False,65.0,flat,Sarria-Sant Gervasi
2500,3.0,2.0,True,True,150.0,attic,Eixample
2200,2.0,2.0,True,False,123.0,flat,Les Corts
1700,2.0,2.0,True,False,120.0,flat,Eixample
1700,2.0,2.0,True,False,160.0,apartment,Sarria-Sant Gervasi
1100,1.0,1.0,False,True,80.0,flat,Ciutat Vella
950,1.0,1.0,True,False,40.0,flat,Eixample
1300,2.0,2.0,True,False,75.0,flat,Eixample
825,1.0,1.0,False,True,33.0,flat,Sants-Montjuïc
795,1.0,1.0,False,False,55.0,flat,Ciutat Vella
795,1.0,1.0,True,False,60.0,flat,Sarria-Sant Gervasi
825,1.0,1.0,False,False,80.0,flat,Ciutat Vella
1050,3.0,1.0,True,True,69.0,flat,Eixample
1095,1.0,1.0,True,False,80.0,flat,Sarria-Sant Gervasi
750,2.0,1.0,True,False,50.0,flat,Eixample
1306,3.0,1.0,True,False,82.0,flat,Sarria-Sant Gervasi
1043,2.0,2.0,True,False,63.0,flat,Eixample
1100,2.0,1.0,True,True,89.0,flat,Sant Martí
780,1.0,1.0,False,False,36.0,flat,Ciutat Vella
870,3.0,1.0,False,False,65.0,flat,Horta- Guinardo
1000,0.0,1.0,True,False,81.0,flat,Ciutat Vella
1200,2.0,2.0,True,False,105.0,flat,Eixample
800,3.0,1.0,False,False,60.0,flat,Gràcia
900,2.0,1.0,False,False,61.0,flat,Sarria-Sant Gervasi
900,3.0,1.0,False,False,82.0,flat,Gràcia
780,1.0,1.0,False,True,35.0,attic,Sants-Montjuïc
2600,3.0,2.0,True,False,150.0,flat,Eixample
2400,3.0,2.0,True,True,100.0,flat,Sant Martí
1150,1.0,1.0,True,False,55.0,flat,Eixample
1800,1.0,1.0,False,False,50.0,apartment,Sants-Montjuïc
785,0.0,1.0,True,False,30.0,apartment,Eixample
2000,5.0,2.0,False,False,160.0,flat,Gràcia
790,1.0,1.0,True,False,43.0,flat,Ciutat Vella
1050,2.0,2.0,True,False,65.0,flat,Sant Martí
1500,2.0,1.0,True,False,71.0,flat,Eixample
1100,2.0,1.0,True,False,60.0,flat,Gràcia
1290,4.0,2.0,True,False,120.0,flat,Sants-Montjuïc
1100,3.0,2.0,True,False,88.0,flat,Sarria-Sant Gervasi
1000,3.0,1.0,False,False,70.0,flat,Gràcia
1600,3.0,2.0,True,True,177.0,flat,Sarria-Sant Gervasi
1020,2.0,1.0,True,True,80.0,flat,Gràcia
1120,4.0,2.0,True,True,120.0,flat,Sants-Montjuïc
790,1.0,1.0,False,False,65.0,apartment,Ciutat Vella
850,2.0,1.0,False,False,66.0,flat,Eixample
900,2.0,1.0,False,False,66.0,flat,Eixample
2061,2.0,2.0,False,False,65.0,apartment,Eixample
700,0.0,2.0,True,False,40.0,flat,Ciutat Vella
710,2.0,1.0,True,False,57.0,flat,Sant Andreu
825,2.0,1.0,False,False,50.0,flat,Sants-Montjuïc
1400,3.0,2.0,False,True,124.0,flat,Ciutat Vella
1300,4.0,1.0,True,False,95.0,flat,Eixample
1100,4.0,2.0,True,False,116.0,flat,Gràcia
850,3.0,1.0,True,False,70.0,flat,Eixample
775,3.0,1.0,False,False,60.0,flat,Eixample
1385,3.0,2.0,True,True,99.0,flat,Sant Martí
1430,4.0,2.0,True,False,125.0,flat,Sant Martí
2000,4.0,2.0,True,False,145.0,flat,Les Corts
1200,2.0,1.0,True,False,60.0,flat,Gràcia
970,3.0,1.0,True,False,90.0,flat,Sarria-Sant Gervasi
1250,1.0,1.0,False,True,40.0,flat,Gràcia
1375,1.0,1.0,True,True,76.0,attic,Ciutat Vella
1400,4.0,2.0,True,False,122.0,flat,Gràcia
1000,3.0,2.0,False,False,75.0,flat,Eixample
950,3.0,1.0,True,True,84.0,flat,Eixample
1100,4.0,2.0,True,True,115.0,flat,Eixample
930,1.0,1.0,True,False,53.0,flat,Sarria-Sant Gervasi
989,3.0,1.0,True,False,70.0,flat,Eixample
1290,4.0,2.0,True,False,96.0,flat,Eixample
820,2.0,1.0,False,False,80.0,flat,Ciutat Vella
750,1.0,1.0,False,False,45.0,flat,Ciutat Vella
1190,4.0,2.0,True,True,95.0,flat,Eixample
975,4.0,2.0,True,False,92.0,flat,Sarria-Sant Gervasi
1200,4.0,1.0,True,False,80.0,flat,Eixample
870,2.0,1.0,True,False,70.0,flat,Eixample
850,2.0,1.0,True,False,57.0,flat,Sarria-Sant Gervasi
1320,1.0,1.0,True,False,75.0,apartment,Ciutat Vella
625,2.0,1.0,False,True,53.0,flat,Ciutat Vella
955,3.0,1.0,False,False,57.0,flat,Sants-Montjuïc
962,1.0,1.0,False,False,30.0,apartment,Eixample
2397,3.0,1.0,False,False,78.0,apartment,Eixample
1400,3.0,2.0,True,True,80.0,flat,Sants-Montjuïc
950,3.0,1.0,False,False,60.0,flat,Les Corts
950,2.0,1.0,False,False,45.0,flat,Ciutat Vella
1200,3.0,1.0,False,False,85.0,flat,Eixample
1700,3.0,2.0,True,False,115.0,flat,Ciutat Vella
1302,1.0,1.0,True,False,76.0,flat,Les Corts
1329,2.0,2.0,True,False,75.0,flat,Les Corts
750,1.0,1.0,False,False,31.0,flat,Ciutat Vella
1200,4.0,2.0,True,False,143.0,flat,Eixample
1020,3.0,2.0,True,False,80.0,flat,Sant Martí
1115,3.0,2.0,True,False,75.0,flat,Gràcia
2650,2.0,2.0,True,False,115.0,flat,Eixample
900,3.0,2.0,True,False,74.0,flat,Les Corts
795,1.0,1.0,True,False,50.0,flat,Ciutat Vella
1999,3.0,2.0,True,False,85.0,flat,Eixample
1990,5.0,2.0,True,False,140.0,flat,Eixample
900,2.0,1.0,False,False,62.0,flat,Ciutat Vella
2200,4.0,3.0,True,True,147.0,flat,Sarria-Sant Gervasi
1300,4.0,2.0,True,True,90.0,flat,Sarria-Sant Gervasi
1210,3.0,1.0,True,True,80.0,flat,Eixample
1161,3.0,2.0,True,False,64.0,flat,Eixample
868,1.0,1.0,True,False,41.0,flat,Gràcia
1154,2.0,1.0,True,False,74.0,flat,Eixample
725,2.0,1.0,False,False,48.0,flat,Sant Martí
1229,1.0,1.0,True,False,69.0,flat,Eixample
868,1.0,1.0,True,False,48.0,flat,Gràcia
930,4.0,2.0,True,True,93.0,flat,Horta- Guinardo
930,4.0,2.0,True,True,93.0,flat,Horta- Guinardo
890,2.0,1.0,False,False,66.0,flat,Sants-Montjuïc
800,1.0,1.0,True,False,55.0,flat,Ciutat Vella
1251,3.0,1.0,True,False,83.0,flat,Sarria-Sant Gervasi
3180,4.0,3.0,True,True,165.0,attic,Sarria-Sant Gervasi
1050,4.0,2.0,True,False,100.0,flat,Sant Martí
1080,3.0,2.0,True,False,75.0,flat,Ciutat Vella
1190,2.0,1.0,False,False,85.0,flat,Ciutat Vella
1200,3.0,2.0,True,False,80.0,flat,Eixample
900,3.0,1.0,True,False,75.0,flat,Gràcia
995,2.0,1.0,True,False,65.0,flat,Ciutat Vella
890,3.0,2.0,True,True,70.0,flat,Horta- Guinardo
1100,5.0,2.0,True,False,94.0,flat,Eixample
1450,4.0,2.0,False,True,150.0,flat,Sarria-Sant Gervasi
3333,2.0,1.0,False,False,80.0,apartment,Eixample
1562,2.0,2.0,False,False,63.0,apartment,Ciutat Vella
750,2.0,1.0,True,False,71.0,flat,Horta- Guinardo
750,2.0,1.0,True,False,57.0,flat,Horta- Guinardo
900,3.0,2.0,True,False,65.0,flat,Eixample
2200,3.0,2.0,True,False,120.0,flat,Eixample
2200,3.0,2.0,True,True,120.0,flat,Eixample
2300,2.0,2.0,True,False,134.0,flat,Eixample
825,2.0,1.0,False,False,55.0,flat,Gràcia
1100,3.0,1.0,True,False,78.0,flat,Eixample
920,2.0,1.0,True,False,73.0,flat,Ciutat Vella
790,3.0,1.0,False,False,70.0,flat,Ciutat Vella
700,1.0,1.0,True,False,45.0,flat,Sarria-Sant Gervasi
900,3.0,1.0,True,False,70.0,flat,Sants-Montjuïc
720,1.0,1.0,False,False,35.0,apartment,Ciutat Vella
1200,1.0,1.0,True,True,50.0,flat,Les Corts
1100,3.0,1.0,True,True,90.0,flat,Les Corts
1200,2.0,1.0,True,True,80.0,flat,Les Corts
720,1.0,1.0,False,True,32.0,apartment,Ciutat Vella
2200,3.0,3.0,True,False,141.0,flat,Eixample
995,2.0,2.0,True,False,65.0,flat,Sant Martí
1292,2.0,2.0,True,False,95.0,flat,Ciutat Vella
1140,3.0,2.0,True,False,103.0,flat,Sant Martí
1560,3.0,2.0,True,False,77.0,flat,Sant Martí
999,2.0,1.0,True,True,52.0,flat,Sant Martí
1041,2.0,2.0,True,False,78.0,flat,Sant Martí
1368,3.0,2.0,True,False,99.0,flat,Sant Martí
1280,3.0,1.0,True,False,68.0,flat,Sant Martí
1200,4.0,2.0,True,False,100.0,flat,Gràcia
575,0.0,1.0,True,False,34.0,study,Sants-Montjuïc
850,2.0,1.0,True,False,75.0,flat,Ciutat Vella
800,2.0,1.0,True,True,50.0,apartment,Ciutat Vella
1075,2.0,1.0,True,False,63.0,flat,Sarria-Sant Gervasi
700,2.0,1.0,False,False,53.0,flat,Horta- Guinardo
850,2.0,1.0,True,False,70.0,apartment,Ciutat Vella
1050,4.0,3.0,True,False,117.0,flat,Eixample
550,0.0,1.0,False,False,24.0,study,Ciutat Vella
790,3.0,1.0,True,False,71.0,flat,Eixample
890,3.0,1.0,True,False,70.0,flat,Sant Andreu
990,4.0,2.0,True,True,79.0,flat,Sants-Montjuïc
750,3.0,1.0,False,True,59.0,flat,Sants-Montjuïc
1100,4.0,2.0,True,False,90.0,flat,Les Corts
675,1.0,1.0,False,False,32.0,flat,Ciutat Vella
700,1.0,1.0,True,False,46.0,flat,Sarria-Sant Gervasi
675,2.0,1.0,False,False,49.0,apartment,Ciutat Vella
620,0.0,1.0,False,False,45.0,flat,Ciutat Vella
1550,2.0,2.0,True,True,90.0,flat,Ciutat Vella
1050,3.0,1.0,True,False,75.0,flat,Sants-Montjuïc
850,1.0,1.0,True,False,45.0,flat,Horta- Guinardo
1000,1.0,1.0,False,False,60.0,flat,Ciutat Vella
798,3.0,1.0,True,False,56.0,flat,Eixample
3360,2.0,1.0,False,False,39.0,apartment,Eixample
1200,2.0,1.0,True,True,50.0,apartment,Eixample
1250,1.0,1.0,False,False,45.0,apartment,Ciutat Vella
1540,1.0,1.0,True,True,45.0,apartment,Les Corts
1500,2.0,2.0,False,False,70.0,apartment,Gràcia
2000,2.0,2.0,True,True,91.0,apartment,Eixample
1300,1.0,1.0,True,False,55.0,apartment,Sarria-Sant Gervasi
2000,2.0,1.0,False,False,90.0,apartment,Eixample
950,1.0,1.0,False,False,38.0,apartment,Ciutat Vella
2100,1.0,2.0,False,True,48.0,apartment,Eixample
1950,3.0,2.0,False,False,100.0,apartment,Ciutat Vella
2000,2.0,2.0,True,True,54.0,apartment,Eixample
