price,rooms,bathroom,lift,terrace,square_meters,real_state,neighborhood
1150,2,1,False,True,88,flat,Sarria-Sant Gervasi
1250,4,2,True,True,134,flat,Sarria-Sant Gervasi
800,1,1,True,False,48,apartment,Eixample
900,3,1,True,False,57,flat,Les Corts
1400,2,2,True,False,97,flat,Nou Barris
1300,3,3,True,False,89,flat,Eixample
1250,3,2,True,False,83,flat,Gràcia
1000,2,1,True,False,69,flat,Eixample
2100,2,2,True,True,85,apartment,Ciutat Vella
2100,5,2,False,False,225,flat,Ciutat Vella
790,1,1,True,False,46,flat,Gràcia
1150,2,1,True,False,73,flat,Eixample
800,2,1,False,False,73,flat,Sarria-Sant Gervasi
900,3,1,True,False,78,flat,Gràcia
1250,4,2,True,True,134,flat,Eixample
775,2,1,True,False,70,flat,Sant Martí
2000,3,2,True,True,87,flat,Horta- Guinardo
800,3,1,True,False,61,flat,Eixample
1900,2,2,False,False,92,apartment,Sarria-Sant Gervasi
750,1,1,True,False,44,flat,Eixample
1100,3,1,True,True,88,apartment,Sarria-Sant Gervasi
1400,3,2,True,False,119,flat,Sant Martí
790,1,1,False,False,69,flat,Ciutat Vella
850,3,1,True,False,57,flat,Nou Barris
840,2,1,False,False,63,flat,Eixample
850,1,1,False,False,51,flat,Sant Martí
690,1,1,True,False,52,flat,Sants-Montjuïc
1600,4,3,True,False,127,flat,Sant Martí
3069,2,2,False,False,62,apartment,Ciutat Vella
990,3,1,True,False,83,flat,Les Corts
2300,3,2,True,True,153,flat,Eixample
2104,3,2,False,False,73,apartment,Gràcia
1300,4,2,True,False,88,flat,Sants-Montjuïc
1200,3,2,True,False,82,flat,Gràcia
1200,2,2,True,True,125,flat,Gràcia
1500,4,2,True,False,106,flat,Eixample
1200,3,2,True,False,77,flat,Sants-Montjuïc
3069,2,2,True,False,66,apartment,Ciutat Vella
868,1,1,True,False,37,flat,Ciutat Vella
850,2,1,False,True,58,flat,Eixample
590,0,1,False,False,48,flat,Sarria-Sant Gervasi
870,3,2,False,False,67,flat,Sant Martí
750,1,1,True,True,80,flat,Sarria-Sant Gervasi
675,1,1,False,False,32,flat,Sarria-Sant Gervasi
1250,2,1,True,True,64,apartment,Eixample
1350,4,1,False,False,92,flat,Gràcia
2000,2,1,True,False,63,attic,Sant Andreu
1250,3,1,True,True,69,flat,Sant Martí
920,4,1,True,False,92,flat,Gràcia
825,1,1,False,True,46,flat,Ciutat Vella
1150,3,2,True,False,82,flat,Eixample
1075,3,2,False,False,72,flat,Gràcia
1573,3,2,True,False,129,flat,Eixample
1700,3,2,True,False,80,flat,Eixample
725,1,2,False,False,73,flat,Ciutat Vella
1886,2,1,False,True,65,apartment,Ciutat Vella
1300,4,1,True,False,102,flat,Horta- Guinardo
2450,3,2,True,False,153,flat,Les Corts
1180,3,2,True,False,93,flat,Eixample
890,2,2,True,False,90,flat,Sarria-Sant Gervasi
1050,1,1,True,False,69,flat,Sants-Montjuïc
900,3,1,True,True,111,flat,Eixample
920,2,1,True,False,60,flat,Sants-Montjuïc
1250,2,1,False,True,80,attic,Sarria-Sant Gervasi
1800,1,2,True,False,122,flat,Sarria-Sant Gervasi
900,2,1,False,False,73,apartment,Eixample
1800,3,2,True,True,114,flat,Eixample
800,2,1,True,False,57,flat,Eixample
1241,2,2,True,False,94,flat,Les Corts
700,3,1,False,False,59,flat,Eixample
820,2,1,True,False,59,flat,Sants-Montjuïc
2500,2,3,True,False,73,flat,Eixample
1050,3,1,False,False,65,flat,Sarria-Sant Gervasi
1626,1,1,False,False,76,flat,Eixample
950,1,1,False,False,63,flat,Ciutat Vella
700,2,1,False,False,60,flat,Ciutat Vella
950,2,2,False,False,85,flat,Ciutat Vella
675,1,1,False,False,30,flat,Sants-Montjuïc
1095,2,1,False,True,89,flat,Eixample
850,1,1,True,False,45,flat,Gràcia
750,2,1,False,False,50,flat,Eixample
2300,4,2,True,False,137,flat,Sarria-Sant Gervasi
800,3,1,False,False,60,flat,Sant Martí
895,2,1,False,True,62,attic,Ciutat Vella
2800,3,2,True,True,134,apartment,Ciutat Vella
2946,2,1,False,False,65,apartment,Eixample
990,2,1,True,False,57,flat,Sant Martí
950,2,1,True,False,52,flat,Ciutat Vella
1150,0,1,False,False,96,flat,Ciutat Vella
1050,2,1,True,False,60,apartment,Ciutat Vella
725,1,1,False,True,45,attic,Eixample
1150,3,2,True,False,56,flat,Eixample
800,3,2,True,False,86,flat,Eixample
1050,2,1,True,False,55,flat,Ciutat Vella
1400,4,2,False,False,80,flat,Eixample
1265,3,2,True,True,109,flat,Gràcia
1000,3,1,True,False,65,flat,Les Corts
920,4,2,True,True,103,flat,Sarria-Sant Gervasi
700,1,1,False,False,45,flat,Eixample
2200,3,3,True,False,145,flat,Gràcia
890,1,1,True,True,60,flat,Ciutat Vella
1800,2,1,True,True,70,flat,Sant Martí
850,3,2,True,False,67,flat,Sants-Montjuïc
995,2,1,True,False,54,flat,Eixample
1100,2,1,True,False,89,flat,Ciutat Vella
2300,4,3,True,False,162,flat,Eixample
1200,1,1,True,False,51,flat,Eixample
2500,4,2,True,True,162,flat,Eixample
1200,2,1,True,False,80,flat,Eixample
925,1,2,False,False,85,flat,Ciutat Vella
1190,4,2,True,True,91,flat,Sants-Montjuïc
1300,2,1,True,True,75,apartment,Sarria-Sant Gervasi
850,4,1,False,False,79,flat,Les Corts
1750,5,1,True,False,146,flat,Eixample
1250,2,1,True,False,60,flat,Horta- Guinardo
1750,3,2,True,False,121,flat,Ciutat Vella
1000,3,2,False,False,87,flat,Eixample
870,1,1,False,False,38,flat,Eixample
3000,2,1,True,False,79,flat,Sants-Montjuïc
1562,2,2,False,False,57,apartment,Sant Martí
1100,1,1,True,False,69,flat,Sarria-Sant Gervasi
1150,4,2,True,False,81,flat,Eixample
2650,4,3,True,True,200,attic,Ciutat Vella
1350,3,2,False,False,112,flat,Ciutat Vella
700,3,1,False,True,75,flat,Sant Martí
1140,1,1,True,False,55,flat,Les Corts
850,2,1,False,False,58,flat,Ciutat Vella
630,1,1,False,False,28,flat,Eixample
800,2,1,True,True,61,apartment,Eixample
1100,2,1,False,False,57,flat,Eixample
850,3,1,True,True,56,flat,Eixample
825,3,2,False,False,102,flat,Eixample
1100,3,1,True,False,81,flat,Sarria-Sant Gervasi
800,3,1,True,False,65,flat,Eixample
775,2,1,True,False,61,flat,Eixample
640,1,1,False,False,52,flat,Sarria-Sant Gervasi
1000,1,1,True,False,29,flat,Ciutat Vella
1560,3,2,True,False,79,flat,Les Corts
1800,2,1,True,False,81,apartment,Sant Martí
1450,2,1,True,False,79,flat,Eixample
2700,3,2,True,False,80,flat,Les Corts
775,3,1,True,False,41,flat,Sarria-Sant Gervasi
1200,2,2,False,False,65,flat,Les Corts
1050,2,1,True,True,65,attic,Gràcia
2400,2,2,True,True,80,attic,Eixample
1190,4,2,True,False,79,flat,Ciutat Vella
1050,2,1,True,False,77,flat,Les Corts
895,2,1,True,False,81,flat,Sant Martí
1100,3,1,True,False,83,flat,Eixample
1000,1,1,True,True,51,flat,Eixample
1850,2,2,False,False,102,flat,Sarria-Sant Gervasi
950,2,1,False,False,62,flat,Eixample
1990,2,1,True,False,68,flat,Eixample
725,3,1,True,True,66,flat,Ciutat Vella
1150,3,2,True,False,83,flat,Ciutat Vella
700,1,1,True,False,39,flat,Eixample
1735,2,1,False,False,67,apartment,Ciutat Vella
1000,4,2,True,False,77,flat,Eixample
1150,4,2,True,False,137,flat,Les Corts
1000,3,1,True,True,80,flat,Eixample
1150,1,1,False,False,54,apartment,Sant Martí
1195,1,1,True,False,101,flat,Sant Martí
1500,2,1,True,True,66,flat,Ciutat Vella
980,3,1,True,False,68,flat,Sarria-Sant Gervasi
1100,2,1,False,True,51,flat,Eixample
1523,3,1,False,False,76,apartment,Sarria-Sant Gervasi
800,2,1,False,False,37,flat,Sarria-Sant Gervasi
1900,3,1,True,True,130,flat,Sarria-Sant Gervasi
750,1,1,True,False,40,flat,Eixample
700,1,1,False,False,34,flat,Sant Andreu
700,1,1,False,False,39,apartment,Nou Barris
650,1,1,False,True,38,flat,Horta- Guinardo
750,1,1,False,True,41,flat,Eixample
1200,3,2,True,False,84,flat,Eixample
800,3,1,False,False,66,attic,Gràcia
1043,2,2,False,False,57,flat,Nou Barris
1100,3,1,True,False,58,attic,Gràcia
1195,2,1,True,False,63,flat,Eixample
960,3,1,True,False,92,flat,Eixample
1145,2,1,True,False,67,flat,Sant Martí
1550,4,2,False,False,151,flat,Ciutat Vella
1350,2,1,True,False,74,apartment,Les Corts
1650,3,2,True,True,145,flat,Eixample
860,3,1,True,False,70,flat,Ciutat Vella
1750,3,2,True,True,111,flat,Les Corts
2500,2,1,True,True,84,attic,Eixample
820,3,1,False,True,61,flat,Sant Martí
1650,4,2,True,False,128,flat,Sants-Montjuïc
850,1,1,True,False,46,flat,Ciutat Vella
3000,4,1,True,True,143,flat,Sarria-Sant Gervasi
1100,3,2,True,False,109,flat,Eixample
900,2,1,False,False,72,flat,Sant Martí
1195,3,1,False,False,60,flat,Ciutat Vella
1750,2,2,True,False,79,flat,Nou Barris
1335,2,1,True,False,58,flat,Ciutat Vella
680,2,1,False,False,61,flat,Sant Martí
950,1,1,True,False,58,flat,Gràcia
1050,1,1,True,False,65,flat,Sarria-Sant Gervasi
1889,2,2,False,False,77,apartment,Sant Andreu
900,2,2,True,False,80,flat,Sarria-Sant Gervasi
600,2,1,False,False,33,flat,Sarria-Sant Gervasi
720,1,1,False,False,35,flat,Ciutat Vella
2375,2,2,True,False,70,flat,Sarria-Sant Gervasi
775,3,1,False,False,71,flat,Eixample
950,2,1,True,False,48,flat,Ciutat Vella
1500,3,1,True,False,84,flat,Gràcia
1400,1,1,True,True,65,flat,Eixample
1500,2,1,True,True,53,apartment,Eixample
995,3,1,True,True,77,flat,Nou Barris
870,3,1,True,True,72,flat,Eixample
1050,3,1,True,False,80,flat,Eixample
2970,3,2,False,False,98,apartment,Sant Martí
1175,3,2,True,True,87,flat,Ciutat Vella
650,2,1,False,False,55,flat,Ciutat Vella
1100,3,2,True,False,81,flat,Eixample
1256,3,2,True,True,97,flat,Eixample
695,2,1,False,False,66,flat,Sant Martí
895,4,2,True,False,83,flat,Eixample
850,2,1,False,False,49,flat,Sarria-Sant Gervasi
1730,1,1,False,False,51,apartment,Ciutat Vella
1795,2,2,True,True,113,flat,Horta- Guinardo
1450,4,1,True,False,79,flat,Gràcia
1218,4,2,True,False,80,flat,Sarria-Sant Gervasi
1100,2,1,True,True,57,attic,Ciutat Vella
750,3,1,True,False,48,flat,Sant Martí
795,2,2,True,True,59,flat,Eixample
950,2,1,True,False,64,flat,Sant Martí
1260,2,1,False,False,47,flat,Sants-Montjuïc
1300,3,2,True,False,94,flat,Sant Martí
725,0,1,True,False,41,apartment,Les Corts
800,1,1,True,False,45,flat,Eixample
1272,0,1,True,False,69,flat,Sants-Montjuïc
1900,3,3,True,False,160,apartment,Eixample
950,2,1,False,False,56,flat,Sarria-Sant Gervasi
2500,3,2,True,False,141,flat,Ciutat Vella
1300,3,1,True,False,69,flat,Sarria-Sant Gervasi
2185,3,2,True,True,96,flat,Horta- Guinardo
1750,3,2,True,True,80,flat,Sarria-Sant Gervasi
800,2,1,True,True,58,flat,Sant Martí
2775,1,1,False,False,27,apartment,Les Corts
1300,2,1,False,False,84,flat,Gràcia
850,2,1,False,False,75,flat,Eixample
1000,1,1,False,False,53,flat,Eixample
700,1,1,False,False,33,apartment,Ciutat Vella
2100,3,2,True,True,80,flat,Sarria-Sant Gervasi
1300,1,1,True,True,106,flat,Sarria-Sant Gervasi
1050,3,1,False,True,85,flat,Eixample
850,1,1,True,False,48,flat,Sarria-Sant Gervasi
2140,3,2,True,True,90,flat,Sant Martí
1000,1,1,True,False,32,flat,Sant Andreu
1050,4,1,True,False,103,flat,Eixample
2400,3,3,True,False,139,flat,Ciutat Vella
790,3,1,True,False,66,flat,Eixample
2331,4,2,False,False,95,apartment,Sarria-Sant Gervasi
1100,4,2,True,False,104,flat,Ciutat Vella
750,2,1,False,True,40,attic,Sants-Montjuïc
625,2,1,True,False,70,flat,Gràcia
550,1,1,False,False,36,flat,Ciutat Vella
850,3,2,True,False,71,flat,Eixample
1400,2,2,True,False,82,flat,Eixample
750,1,1,True,False,52,flat,Eixample
750,2,1,True,False,49,flat,Eixample
1090,4,1,True,True,83,flat,Ciutat Vella
960,4,2,True,False,78,flat,Sarria-Sant Gervasi
1600,3,2,False,False,92,flat,Ciutat Vella
995,3,1,True,False,85,flat,Les Corts
1100,2,1,False,False,53,flat,Ciutat Vella
868,1,1,True,False,38,flat,Horta- Guinardo
1090,2,1,True,False,92,flat,Ciutat Vella
1500,4,2,True,False,102,flat,Ciutat Vella
1050,3,1,True,False,75,flat,Eixample
1100,2,2,True,False,68,flat,Sarria-Sant Gervasi
1900,3,2,True,False,109,flat,Sant Martí
1250,2,2,False,False,78,flat,Eixample
1095,2,2,False,False,57,flat,Sarria-Sant Gervasi
1448,1,2,False,False,62,apartment,Ciutat Vella
1350,3,2,True,False,93,flat,Ciutat Vella
1050,2,1,False,False,60,flat,Sants-Montjuïc
950,1,1,True,True,53,flat,Sarria-Sant Gervasi
790,3,1,True,False,72,flat,Eixample
1450,2,2,True,True,79,flat,Eixample
2000,2,2,True,False,70,flat,Ciutat Vella
1050,2,1,False,False,83,flat,Sant Andreu
1771,2,1,False,False,71,apartment,Ciutat Vella
1050,3,2,True,True,101,flat,Eixample
1290,4,2,True,True,130,flat,Sarria-Sant Gervasi
600,1,1,False,False,30,study,Eixample
1700,3,2,True,False,122,flat,Eixample
1450,2,2,True,False,75,flat,Sarria-Sant Gervasi
2000,4,3,True,False,211,flat,Gràcia
800,2,1,True,True,86,flat,Eixample
790,1,1,True,False,50,flat,Eixample
1100,3,2,True,False,77,flat,Eixample
875,1,1,False,True,51,flat,Eixample
950,2,1,True,False,70,flat,Sarria-Sant Gervasi
2200,4,2,True,True,111,flat,Gràcia
1050,4,1,True,False,82,flat,Sarria-Sant Gervasi
890,1,1,False,False,58,apartment,Sarria-Sant Gervasi
1100,4,1,True,False,85,flat,Sant Martí
2300,3,2,True,False,91,flat,Eixample
2400,2,1,False,False,63,apartment,Sant Martí
1300,1,1,True,True,60,flat,Horta- Guinardo
2200,2,1,True,False,65,flat,Gràcia
2500,2,3,True,False,72,flat,Sant Martí
1200,3,1,True,True,63,attic,Eixample
875,3,1,False,False,69,flat,Sant Martí
900,2,1,True,False,63,flat,Sant Martí
2200,2,2,True,True,165,apartment,Eixample
800,2,2,True,True,61,flat,Sarria-Sant Gervasi
1475,2,2,False,False,133,flat,Sants-Montjuïc
950,3,1,True,False,66,flat,Eixample
1200,1,2,True,True,100,flat,Ciutat Vella
2700,3,2,True,False,91,flat,Eixample
1650,3,2,True,False,97,flat,Sarria-Sant Gervasi
950,4,2,True,False,86,flat,Sarria-Sant Gervasi
1450,4,1,True,False,112,flat,Eixample
1200,3,1,True,False,78,flat,Horta- Guinardo
580,1,1,False,True,38,attic,Ciutat Vella
2200,3,2,False,False,90,flat,Eixample
1075,3,1,True,False,73,flat,Gràcia
1100,3,2,True,False,92,flat,Sant Martí
1450,2,2,True,True,76,flat,Eixample
890,3,1,True,False,60,flat,Ciutat Vella
1150,3,1,True,True,85,flat,Gràcia
2630,1,1,False,False,32,apartment,Sant Martí
1250,3,1,True,False,79,flat,Eixample
700,2,1,False,False,53,flat,Eixample
3000,2,2,True,True,80,flat,Eixample
1035,4,2,False,True,80,flat,Eixample
1035,3,2,True,False,89,flat,Ciutat Vella
675,3,1,False,False,67,flat,Sants-Montjuïc
1000,1,1,False,False,25,flat,Horta- Guinardo
750,1,1,False,False,30,flat,Eixample
750,3,1,False,False,61,flat,Sant Martí
1460,3,1,True,False,57,flat,Eixample
925,2,1,True,False,54,flat,Eixample
890,3,1,False,False,70,flat,Sarria-Sant Gervasi
1095,2,1,False,False,64,flat,Gràcia
1200,2,1,False,False,56,apartment,Ciutat Vella
3000,4,3,True,False,208,attic,Sarria-Sant Gervasi
1000,3,2,False,False,103,flat,Sarria-Sant Gervasi
900,2,1,True,False,58,flat,Nou Barris
800,1,1,True,True,39,flat,Eixample
1000,4,2,True,False,102,flat,Ciutat Vella
2100,1,2,False,True,48,apartment,Sarria-Sant Gervasi
1750,3,2,True,False,127,flat,Ciutat Vella
1450,2,2,True,True,83,flat,Eixample
1700,1,1,True,False,65,apartment,Eixample
1150,3,1,True,False,80,flat,Eixample
825,2,1,False,False,51,flat,Sarria-Sant Gervasi
779,2,1,False,False,47,flat,Eixample
1200,2,1,True,False,51,flat,Sarria-Sant Gervasi
1400,2,1,True,False,73,flat,Sarria-Sant Gervasi
1075,3,2,False,False,72,flat,Sarria-Sant Gervasi
1100,2,1,True,False,67,flat,Sants-Montjuïc
1000,4,2,True,False,66,flat,Sants-Montjuïc
1950,3,2,True,False,106,flat,Sarria-Sant Gervasi
2040,2,2,True,False,80,flat,Ciutat Vella
800,1,1,True,False,57,flat,Sarria-Sant Gervasi
1400,5,2,True,False,137,flat,Sarria-Sant Gervasi
1100,2,1,True,False,70,flat,Gràcia
865,2,1,False,False,51,apartment,Eixample
685,2,1,True,False,44,flat,Sant Martí
1290,3,2,True,False,98,flat,Eixample
1925,3,2,False,False,59,apartment,Horta- Guinardo
990,3,1,True,False,70,flat,Horta- Guinardo
2700,4,2,True,False,89,flat,Ciutat Vella
935,3,1,True,True,83,flat,Gràcia
650,1,1,True,False,18,study,Eixample
1350,2,2,True,False,53,apartment,Eixample
890,3,1,True,False,75,flat,Sant Martí
2000,3,2,True,False,96,flat,Eixample
490,1,1,True,False,26,study,Sarria-Sant Gervasi
1250,3,2,True,False,86,flat,Eixample
1350,4,2,True,True,126,flat,Sant Martí
1100,3,2,False,False,69,flat,Eixample
1600,2,2,False,True,70,flat,Les Corts
1500,2,2,True,False,87,flat,Sant Andreu
995,1,1,True,False,41,flat,Sarria-Sant Gervasi
1150,1,1,True,False,40,flat,Eixample
2700,4,3,True,True,178,flat,Sarria-Sant Gervasi
950,1,1,False,False,62,flat,Sarria-Sant Gervasi
725,2,1,False,False,44,flat,Eixample
800,3,1,True,False,80,flat,Eixample
2800,3,3,True,True,149,apartment,Ciutat Vella
825,3,1,False,True,45,flat,Horta- Guinardo
725,1,1,True,False,32,flat,Eixample
895,2,1,False,False,67,flat,Sarria-Sant Gervasi
1280,1,1,True,True,68,attic,Sant Andreu
680,2,1,False,False,43,flat,Sants-Montjuïc
945,2,1,True,False,60,flat,Sarria-Sant Gervasi
2200,4,3,True,False,212,flat,Ciutat Vella
1490,3,2,False,False,111,flat,Les Corts
850,3,1,False,False,74,flat,Ciutat Vella
2750,1,4,True,False,256,flat,Ciutat Vella
1100,2,1,True,False,55,flat,Sant Martí
975,4,2,False,False,61,flat,Les Corts
935,3,1,True,False,74,flat,Ciutat Vella
700,2,1,False,False,51,flat,Ciutat Vella
3100,3,1,True,True,45,flat,Eixample
1375,2,1,True,False,95,flat,Ciutat Vella
1090,4,2,True,False,80,flat,Eixample
1400,3,2,False,False,82,flat,Sants-Montjuïc
690,2,1,True,False,49,flat,Eixample
2900,4,2,True,True,151,flat,Eixample
790,2,1,True,False,43,flat,Eixample
2095,3,2,True,False,149,flat,Les Corts
1225,3,2,False,False,74,flat,Gràcia
950,2,1,False,False,52,flat,Eixample
1150,5,2,True,False,146,flat,Ciutat Vella
1000,1,1,True,True,39,flat,Ciutat Vella
1150,3,1,True,False,58,flat,Eixample
550,1,1,False,False,28,apartment,Eixample
1000,2,1,True,False,70,flat,Gràcia
990,3,1,True,False,73,flat,Sarria-Sant Gervasi
1950,2,2,True,False,108,flat,Eixample
2800,3,3,True,True,168,apartment,Sant Martí
850,2,2,True,False,59,flat,Eixample
745,1,1,False,False,46,flat,Nou Barris
1600,2,2,True,False,84,flat,Sants-Montjuïc
2000,3,1,True,False,118,flat,Sarria-Sant Gervasi
1195,2,1,True,True,96,flat,Gràcia
1540,2,1,False,False,80,apartment,Eixample
700,1,1,False,False,41,apartment,Sarria-Sant Gervasi
1900,2,2,True,False,88,attic,Ciutat Vella
1724,3,2,True,True,77,flat,Ciutat Vella
850,1,1,True,False,67,flat,Eixample
1350,2,2,True,False,65,apartment,Ciutat Vella
800,3,1,False,False,72,flat,Sants-Montjuïc
1380,4,2,True,True,100,flat,Les Corts
850,1,1,False,False,43,flat,Sant Martí
924,4,1,False,False,93,flat,Sants-Montjuïc
880,3,1,False,False,65,flat,Les Corts
950,3,2,True,False,83,flat,Eixample
990,1,1,True,False,165,flat,Eixample
1050,4,2,True,False,127,flat,Eixample
790,2,1,True,True,51,flat,Sant Martí
2600,3,2,True,False,135,flat,Ciutat Vella
775,2,1,True,True,48,flat,Eixample
875,4,1,False,False,69,flat,Eixample
850,3,1,True,True,55,flat,Gràcia
1050,2,1,False,False,56,flat,Horta- Guinardo
580,1,1,False,True,42,attic,Sant Martí
1065,2,1,True,False,73,flat,Ciutat Vella
1295,2,1,True,False,59,flat,Horta- Guinardo
2630,1,1,False,True,31,flat,Ciutat Vella
700,0,1,True,False,48,flat,Gràcia
650,1,1,False,False,29,flat,Gràcia
750,2,1,False,False,60,flat,Ciutat Vella
1490,1,1,False,False,70,apartment,Gràcia
1250,3,2,True,False,93,flat,Sarria-Sant Gervasi
1050,1,1,True,False,58,flat,Gràcia
1700,2,2,True,False,84,flat,Eixample
1025,2,1,True,False,46,flat,Gràcia
1900,0,1,False,False,162,flat,Sants-Montjuïc
1436,4,2,False,False,108,flat,Ciutat Vella
900,1,1,False,False,31,flat,Ciutat Vella
1500,3,2,True,False,100,flat,Eixample
700,1,1,False,False,44,flat,Eixample
650,1,1,False,False,36,flat,Eixample
1200,1,1,False,False,48,flat,Gràcia
825,1,1,True,False,80,flat,Eixample
2288,1,1,False,False,61,apartment,Sants-Montjuïc
1650,3,2,True,False,121,flat,Eixample
750,1,1,True,False,49,flat,Ciutat Vella
1500,4,2,True,False,100,flat,Sant Martí
700,3,1,True,False,60,flat,Horta- Guinardo
950,2,1,True,False,97,flat,Ciutat Vella
900,2,1,True,False,73,flat,Sant Andreu
2021,2,1,False,False,63,apartment,Eixample
2600,3,2,False,False,95,flat,Sarria-Sant Gervasi
1483,2,2,True,False,80,apartment,Ciutat Vella
2500,4,3,True,False,188,flat,Sants-Montjuïc
990,2,1,True,False,68,flat,Eixample
875,1,1,True,True,53,flat,Sarria-Sant Gervasi
1950,5,3,True,True,165,flat,Sant Martí
825,3,1,True,False,63,flat,Ciutat Vella
1150,3,2,True,False,103,flat,Sarria-Sant Gervasi
1395,4,2,False,True,99,flat,Horta- Guinardo
1200,1,1,False,True,58,flat,Ciutat Vella
890,2,1,False,False,76,flat,Sarria-Sant Gervasi
1050,2,1,True,False,52,flat,Sants-Montjuïc
1229,1,1,True,False,66,flat,Sarria-Sant Gervasi
1150,3,2,False,True,55,flat,Sarria-Sant Gervasi
995,1,1,False,False,64,flat,Gràcia
1574,1,1,False,False,33,apartment,Les Corts
900,3,1,True,False,56,flat,Eixample
1400,2,2,False,False,102,flat,Sarria-Sant Gervasi
2100,4,2,True,True,70,flat,Sant Martí
1150,3,1,True,False,80,flat,Sarria-Sant Gervasi
1380,3,2,True,True,97,flat,Horta- Guinardo
700,1,1,False,False,49,flat,Ciutat Vella
895,2,1,True,False,66,flat,Gràcia
1995,3,2,False,False,98,apartment,Ciutat Vella
1050,2,1,False,False,60,flat,Sant Martí
850,1,1,True,True,52,flat,Eixample
1080,1,1,False,False,71,flat,Ciutat Vella
950,1,1,False,False,57,flat,Eixample
725,3,1,True,False,56,flat,Ciutat Vella
1300,2,1,True,False,80,flat,Sarria-Sant Gervasi
1100,2,1,True,True,91,flat,Eixample
700,2,1,False,False,54,apartment,Ciutat Vella
2124,2,1,False,False,57,apartment,Sarria-Sant Gervasi
850,1,1,True,False,78,flat,Ciutat Vella
2800,3,2,True,False,80,flat,Eixample
1250,4,2,True,True,90,flat,Sant Martí
840,0,1,False,False,63,flat,Eixample
1460,3,2,True,True,81,flat,Eixample
1250,1,2,True,False,118,flat,Sant Martí
1375,5,2,True,True,150,flat,Sarria-Sant Gervasi
1100,2,1,True,False,63,flat,Les Corts
800,3,1,True,True,48,flat,Sarria-Sant Gervasi
1090,2,1,True,True,64,flat,Eixample
1700,3,2,True,False,154,flat,Eixample
1800,1,1,True,False,62,flat,Ciutat Vella
950,3,1,True,True,77,flat,Eixample
800,3,1,True,False,82,flat,Eixample
990,2,2,True,False,68,flat,Ciutat Vella
950,1,1,True,False,46,study,Sarria-Sant Gervasi
830,3,1,True,False,71,flat,Ciutat Vella
1100,2,1,True,False,73,flat,Sarria-Sant Gervasi
1050,2,1,True,False,70,flat,Gràcia
1300,2,1,True,True,49,attic,Horta- Guinardo
1200,4,2,True,True,101,flat,Sant Andreu
950,1,1,True,False,38,flat,Eixample
800,2,1,True,False,71,flat,Sarria-Sant Gervasi
980,2,1,True,False,72,flat,Sants-Montjuïc
1150,1,1,True,False,70,apartment,Gràcia
1306,3,1,True,False,83,flat,Ciutat Vella
2200,2,2,True,True,83,flat,Sarria-Sant Gervasi
950,1,1,True,False,53,flat,Ciutat Vella
925,3,2,True,False,79,flat,Sarria-Sant Gervasi
1250,1,1,False,False,32,apartment,Gràcia
1000,4,1,True,False,84,flat,Sants-Montjuïc
990,4,2,True,True,106,flat,Sarria-Sant Gervasi
675,1,1,True,False,34,flat,Ciutat Vella
940,2,1,True,True,48,flat,Eixample
1150,3,2,True,False,82,flat,Ciutat Vella
775,3,1,True,False,80,flat,Eixample
990,3,1,True,False,77,flat,Nou Barris
640,0,1,False,False,28,flat,Eixample
785,2,2,True,True,69,flat,Ciutat Vella
790,2,1,False,True,78,flat,Les Corts
1764,3,2,True,True,75,flat,Ciutat Vella
700,1,1,False,True,41,study,Eixample
950,2,1,True,False,73,flat,Sarria-Sant Gervasi
2715,2,1,False,False,68,apartment,Horta- Guinardo
800,1,1,False,False,60,flat,Sants-Montjuïc
900,3,1,True,False,66,apartment,Les Corts
1500,2,1,True,True,58,flat,Eixample
1000,3,1,True,False,69,flat,Les Corts
1650,3,2,True,False,97,flat,Sant Martí
1000,2,1,True,False,51,flat,Sarria-Sant Gervasi
1750,2,1,False,True,65,apartment,Gràcia
2400,3,3,True,True,111,flat,Gràcia
950,2,2,True,False,76,flat,Sarria-Sant Gervasi
750,3,1,True,False,66,flat,Gràcia
1300,3,1,True,True,55,apartment,Les Corts
980,3,2,True,False,72,attic,Eixample
2500,4,2,True,False,163,flat,Les Corts
1200,0,4,True,True,113,flat,Sant Andreu
900,2,1,True,False,74,flat,Gràcia
900,3,1,True,True,77,flat,Sarria-Sant Gervasi
1175,2,2,True,False,88,flat,Sarria-Sant Gervasi
870,2,1,True,False,63,apartment,Ciutat Vella
1050,4,2,True,True,80,flat,Sarria-Sant Gervasi
733,1,1,False,False,57,flat,Ciutat Vella
775,3,1,True,False,75,flat,Sarria-Sant Gervasi
1600,0,1,True,True,65,flat,Sant Martí
1350,4,1,False,False,84,flat,Eixample
1590,2,1,True,False,85,apartment,Les Corts
890,1,1,False,False,42,flat,Ciutat Vella
1250,3,2,True,True,99,flat,Sants-Montjuïc
1200,3,1,False,False,78,flat,Eixample
1200,4,2,False,False,96,flat,Les Corts
1000,4,1,False,False,85,flat,Eixample
2650,4,3,True,True,195,flat,Eixample
950,3,1,True,False,71,flat,Sarria-Sant Gervasi
800,1,1,False,False,43,apartment,Eixample
1100,3,2,False,False,86,flat,Sant Martí
530,0,1,False,False,23,study,Sants-Montjuïc
997,4,1,True,False,80,flat,Sarria-Sant Gervasi
825,2,1,False,False,44,flat,Eixample
1200,4,2,True,False,107,flat,Eixample
750,2,1,False,False,44,flat,Eixample
950,2,2,True,False,84,flat,Horta- Guinardo
