price,rooms,bathroom,lift,terrace,square_meters,real_state,neighborhood_Eixample,neighborhood_Gràcia,neighborhood_Horta- Guinardo,neighborhood_Les Corts,neighborhood_Nou Barris,neighborhood_Sant Andreu,neighborhood_Sant Martí,neighborhood_Sants-Montjuïc,neighborhood_Sarria-Sant Gervasi
980,1,1,True,False,80,flat,0,0,0,0,0,0,0,1,0
550,0,1,True,True,25,study,0,0,0,0,0,0,0,0,1
2000,3,3,True,True,140,flat,0,0,0,0,0,0,0,0,1
850,2,1,False,False,75,flat,0,0,0,0,0,0,1,0,0
790,2,1,False,False,54,flat,0,0,0,0,0,0,1,0,0
1600,4,2,True,False,170,flat,0,1,0,0,0,0,0,0,0
1175,3,2,True,False,80,flat,0,1,0,0,0,0,0,0,0
1929,1,1,False,False,50,apartment,0,0,0,1,0,0,0,0,0
1000,4,2,True,True,95,flat,1,0,0,0,0,0,0,0,0
1400,3,2,True,False,95,flat,1,0,0,0,0,0,0,0,0
690,0,1,False,False,32,flat,0,0,0,0,0,0,0,0,0
1950,4,2,True,True,130,attic,1,0,0,0,0,0,0,0,0
1150,5,2,True,False,140,flat,0,0,0,0,0,0,0,0,0
2100,4,2,True,False,144,flat,0,0,0,0,0,0,0,0,0
1400,1,1,False,False,35,apartment,0,0,0,0,0,0,0,0,0
1550,1,1,False,False,50,apartment,1,0,0,0,0,0,0,0,0
950,2,2,True,False,85,flat,1,0,0,0,0,0,0,0,0
730,1,1,True,False,37,flat,0,0,0,0,0,0,0,0,0
950,2,2,True,False,69,flat,1,0,0,0,0,0,0,0,0
1700,3,2,True,False,120,flat,0,0,0,0,0,0,0,1,0
1300,2,2,True,False,96,flat,0,0,0,0,0,0,0,0,1
2000,5,3,True,False,178,flat,0,0,0,0,0,0,0,0,1
1300,3,2,False,False,115,flat,0,0,0,0,0,0,0,0,1
1200,3,2,True,True,95,flat,0,0,0,0,0,0,0,0,1
1200,0,1,False,False,127,flat,1,0,0,0,0,0,0,0,0
1075,2,1,True,False,63,flat,0,0,0,0,0,0,0,0,1
950,3,2,True,False,65,flat,0,0,0,0,0,0,0,1,0
1100,2,1,False,False,90,flat,0,0,0,0,0,0,0,1,0
1000,3,1,True,False,65,flat,0,0,0,1,0,0,0,0,0
2950,5,3,True,False,260,flat,0,0,0,0,0,0,0,0,1
1100,2,1,True,False,80,flat,1,0,0,0,0,0,0,0,0
1700,3,2,True,False,115,flat,1,0,0,0,0,0,0,0,0
2478,3,3,False,False,100,apartment,0,0,0,0,0,0,0,0,0
1815,2,2,False,False,50,apartment,0,0,0,0,0,0,0,0,0
2420,1,1,False,False,60,apartment,1,0,0,0,0,0,0,0,0
1500,5,3,False,False,120,flat,0,0,0,0,0,0,1,0,0
690,1,1,True,False,33,flat,0,0,0,0,0,0,0,0,1
799,2,1,True,False,61,flat,0,0,0,0,0,0,1,0,0
950,1,1,False,False,75,flat,1,0,0,0,0,0,0,0,0
2980,4,2,True,False,200,flat,1,0,0,0,0,0,0,0,0
850,1,1,False,False,61,flat,1,0,0,0,0,0,0,0,0
1198,3,1,True,False,76,flat,0,1,0,0,0,0,0,0,0
700,2,1,False,False,56,flat,0,0,0,0,0,0,0,1,0
875,1,1,True,False,45,flat,0,0,0,0,0,0,0,0,1
900,2,2,True,False,81,flat,0,0,0,0,0,0,0,1,0
750,3,1,False,False,62,flat,0,0,1,0,0,0,0,0,0
2124,2,1,False,False,62,apartment,0,1,0,0,0,0,0,0,0
2480,1,1,True,False,38,apartment,1,0,0,0,0,0,0,0,0
3000,3,2,False,False,95,apartment,0,0,0,0,0,0,0,0,0
2246,1,1,False,False,70,apartment,0,1,0,0,0,0,0,0,0
2512,2,1,False,False,70,apartment,0,0,0,1,0,0,0,0,0
1600,1,1,False,False,42,apartment,0,0,0,0,0,0,0,1,0
2000,2,1,False,False,55,apartment,1,0,0,0,0,0,0,0,0
2500,1,1,False,False,45,apartment,1,0,0,0,0,0,0,0,0
1858,3,2,False,False,95,apartment,0,0,0,0,0,0,0,0,0
2670,3,2,False,False,85,apartment,0,0,0,0,0,0,0,0,0
1725,3,2,False,False,120,apartment,0,0,0,0,0,0,0,0,0
2421,2,1,False,False,65,apartment,1,0,0,0,0,0,0,0,0
2986,3,2,False,False,90,apartment,1,0,0,0,0,0,0,0,0
1400,1,1,False,False,35,apartment,0,0,0,0,0,0,0,0,0
1718,1,1,False,False,65,apartment,0,0,0,0,0,0,0,0,1
1650,2,1,False,False,38,apartment,0,0,0,0,0,0,0,0,0
1997,1,1,False,False,55,apartment,1,0,0,0,0,0,0,0,0
1450,1,1,False,False,33,apartment,0,0,0,0,0,0,0,0,0
1800,2,2,False,False,60,apartment,0,0,0,0,0,0,0,0,0
2600,2,2,False,False,70,apartment,0,0,0,0,0,0,0,0,0
1750,1,1,False,False,51,apartment,0,0,0,0,0,0,0,1,0
3025,2,2,False,False,80,apartment,1,0,0,0,0,0,0,0,0
1467,2,1,False,False,65,apartment,1,0,0,0,0,0,0,0,0
3025,2,2,False,False,80,apartment,1,0,0,0,0,0,0,0,0
1467,2,1,False,False,65,apartment,1,0,0,0,0,0,0,0,0
1150,1,1,False,False,50,apartment,0,0,0,0,0,0,0,0,0
2015,3,2,False,False,100,apartment,0,0,0,1,0,0,0,0,0
2684,2,1,False,False,65,apartment,0,0,0,0,0,0,1,0,0
1350,1,1,False,False,45,apartment,1,0,0,0,0,0,0,0,0
1923,2,2,False,False,55,apartment,0,0,0,0,0,0,0,1,0
1600,2,2,False,False,60,apartment,0,0,0,0,0,0,0,0,1
2167,1,1,False,False,55,apartment,0,0,0,1,0,0,0,0,0
1952,3,1,False,False,61,apartment,0,0,0,0,0,0,0,0,1
2717,2,1,False,False,54,apartment,0,0,0,0,0,0,0,1,0
1375,3,1,False,False,70,apartment,0,0,0,0,0,0,0,1,0
2166,3,1,False,False,75,apartment,0,0,0,0,0,0,1,0,0
1350,1,1,False,False,45,apartment,0,0,0,0,0,0,0,0,0
1400,1,1,False,False,35,apartment,0,0,0,0,0,0,0,0,0
1952,3,1,False,False,70,apartment,0,0,0,0,0,0,0,0,1
2300,3,2,False,False,85,apartment,0,0,0,0,0,0,0,0,0
1045,2,1,False,False,41,apartment,0,0,0,0,0,0,0,1,0
847,1,1,True,False,40,study,1,0,0,0,0,0,0,0,0
1120,3,1,False,False,85,flat,0,0,0,0,0,0,0,0,1
950,2,2,True,False,80,flat,0,0,0,0,0,0,0,1,0
900,3,2,True,False,75,flat,0,0,0,0,0,0,0,1,0
1100,3,2,True,False,83,flat,0,0,0,1,0,0,0,0,0
990,2,2,False,True,76,flat,0,1,0,0,0,0,0,0,0
1700,4,3,True,False,120,flat,0,0,0,1,0,0,0,0,0
850,1,1,True,False,40,flat,0,1,0,0,0,0,0,0,0
890,2,1,False,False,70,flat,0,1,0,0,0,0,0,0,0
980,1,1,True,False,50,flat,0,0,0,0,0,0,0,0,1
2475,3,2,False,False,130,apartment,1,0,0,0,0,0,0,0,0
950,3,1,True,False,68,flat,0,1,0,0,0,0,0,0,0
620,1,1,False,False,33,flat,0,0,0,0,0,0,0,0,0
550,0,1,False,False,27,flat,0,0,0,0,0,0,0,0,0
1300,1,1,True,False,37,flat,0,0,0,0,0,0,0,0,0
1100,3,2,True,False,73,flat,0,0,0,0,0,0,0,0,1
1450,2,1,True,False,60,flat,1,0,0,0,0,0,0,0,0
1700,1,1,True,True,47,apartment,1,0,0,0,0,0,0,0,0
1150,3,1,True,False,80,flat,1,0,0,0,0,0,0,0,0
2500,2,1,True,True,90,attic,0,0,0,0,0,0,0,0,0
1500,4,2,True,False,107,flat,0,0,0,0,0,0,0,0,1
1100,3,2,True,False,95,flat,0,0,0,0,0,0,0,1,0
1700,3,2,True,False,100,apartment,1,0,0,0,0,0,0,0,0
750,1,1,True,False,50,flat,1,0,0,0,0,0,0,0,0
925,2,1,True,False,60,flat,0,0,0,0,0,0,0,0,1
2104,3,2,False,False,80,apartment,1,0,0,0,0,0,0,0,0
2003,2,2,False,False,60,apartment,0,0,0,0,0,0,0,0,1
1833,2,1,False,False,60,apartment,0,1,0,0,0,0,0,0,0
1990,2,1,False,False,60,apartment,0,0,0,0,0,0,0,0,1
1718,2,1,False,False,65,apartment,0,1,0,0,0,0,0,0,0
1350,2,2,True,False,56,apartment,1,0,0,0,0,0,0,0,0
1835,1,1,False,False,59,flat,0,1,0,0,0,0,0,0,0
2397,4,2,False,False,70,apartment,1,0,0,0,0,0,0,0,0
1874,2,1,False,False,60,apartment,0,0,0,0,0,0,0,0,1
2644,1,1,False,False,60,apartment,0,0,0,0,0,0,0,0,1
1990,1,1,False,False,50,apartment,0,0,0,0,0,0,0,0,1
2499,4,2,False,False,85,apartment,0,0,0,0,0,0,0,1,0
1150,1,1,False,False,45,apartment,0,0,0,0,0,1,0,0,0
2630,1,1,False,False,30,apartment,1,0,0,0,0,0,0,0,0
3046,1,1,False,False,55,apartment,1,0,0,0,0,0,0,0,0
750,1,1,False,False,49,flat,0,0,0,0,0,0,0,1,0
700,1,1,True,False,48,flat,0,0,0,0,0,1,0,0,0
2161,1,1,False,False,32,apartment,0,0,0,0,0,0,0,0,0
1550,3,1,True,False,120,flat,0,0,0,0,0,0,1,0,0
700,1,1,True,True,45,flat,0,1,0,0,0,0,0,0,0
1150,4,2,False,False,100,flat,0,0,0,0,0,0,0,0,0
740,2,2,False,False,50,flat,0,0,1,0,0,0,0,0,0
1000,1,1,True,False,50,apartment,0,0,0,0,0,0,0,0,0
1100,1,2,True,False,52,apartment,0,0,0,0,0,0,0,0,0
1495,3,1,False,False,75,apartment,0,0,0,0,0,1,0,0,0
690,1,1,False,False,50,flat,1,0,0,0,0,0,0,0,0
1400,1,2,True,False,85,flat,1,0,0,0,0,0,0,0,0
1400,1,2,True,False,85,flat,1,0,0,0,0,0,0,0,0
1600,2,1,True,False,66,flat,1,0,0,0,0,0,0,0,0
1950,4,2,True,False,120,attic,0,0,0,0,0,0,0,0,1
1000,2,1,True,False,63,flat,0,0,0,0,0,0,0,0,0
950,3,1,True,False,75,flat,1,0,0,0,0,0,0,0,0
1000,2,1,True,True,60,flat,0,0,0,0,0,0,0,0,1
700,2,1,False,False,60,flat,0,0,0,0,0,0,0,1,0
775,1,1,True,False,40,flat,0,0,0,0,0,0,0,0,0
740,2,1,True,False,65,flat,0,1,0,0,0,0,0,0,0
950,2,1,True,False,79,flat,0,0,0,0,0,0,0,1,0
800,1,1,False,False,40,flat,0,0,0,0,0,0,0,0,0
950,2,1,False,False,70,flat,0,0,0,0,0,0,0,0,1
2500,5,3,True,True,180,flat,1,0,0,0,0,0,0,0,0
900,3,1,True,False,75,flat,0,1,0,0,0,0,0,0,0
1700,4,2,True,False,152,flat,0,0,0,0,0,0,0,0,1
1100,2,2,True,False,70,flat,0,0,0,0,0,0,0,0,0
2108,3,1,False,False,65,apartment,0,0,0,0,0,0,1,0,0
1350,3,1,False,False,90,apartment,0,0,0,0,0,0,0,0,0
1375,2,1,True,False,85,flat,0,0,0,0,0,0,0,0,1
610,0,1,True,False,24,flat,1,0,0,0,0,0,0,0,0
655,1,1,True,False,34,apartment,0,0,0,0,0,0,0,1,0
600,0,1,True,False,22,flat,0,1,0,0,0,0,0,0,0
640,0,1,True,False,29,flat,0,0,0,0,0,0,1,0,0
685,1,1,True,False,32,apartment,1,0,0,0,0,0,0,0,0
875,3,1,True,False,55,flat,1,0,0,0,0,0,0,0,0
750,1,1,True,False,25,apartment,0,0,1,0,0,0,0,0,0
700,0,1,True,False,25,flat,0,0,1,0,0,0,0,0,0
1200,2,1,True,False,75,flat,0,0,0,0,0,0,0,0,0
1750,5,3,True,False,140,flat,0,0,0,0,0,0,0,0,1
790,1,1,True,False,55,study,0,0,1,0,0,0,0,0,0
2400,6,3,True,False,268,flat,0,0,0,0,0,0,0,0,1
3000,3,3,True,False,195,flat,0,0,0,0,0,0,0,0,1
860,2,1,True,False,60,flat,0,0,0,0,0,0,0,0,1
810,3,1,False,False,75,flat,0,0,0,0,0,1,0,0,0
700,2,1,False,False,45,flat,0,1,0,0,0,0,0,0,0
750,1,1,False,False,58,flat,0,0,0,0,0,0,0,0,0
650,1,1,False,False,48,flat,0,0,0,0,0,0,0,0,0
1954,1,1,False,False,49,apartment,0,0,0,0,0,0,0,0,0
2690,3,2,False,False,100,apartment,0,0,0,0,0,0,0,0,0
1400,2,1,True,False,98,flat,1,0,0,0,0,0,0,0,0
950,4,1,True,False,94,flat,0,0,0,0,1,0,0,0,0
1850,2,2,False,False,100,flat,0,1,0,0,0,0,0,0,0
2050,2,2,True,False,100,apartment,1,0,0,0,0,0,0,0,0
3000,4,4,True,True,235,flat,0,0,0,1,0,0,0,0,0
850,1,1,True,False,60,flat,0,0,0,0,0,0,0,0,0
650,1,1,False,False,28,flat,0,0,0,0,0,0,0,0,0
775,2,1,False,False,30,flat,0,0,0,0,0,0,0,0,0
790,1,1,True,False,45,flat,1,0,0,0,0,0,0,0,0
650,1,1,False,False,35,flat,0,0,0,0,0,0,0,0,0
950,2,1,True,False,65,flat,0,0,0,1,0,0,0,0,0
870,2,1,True,False,64,apartment,1,0,0,0,0,0,0,0,0
800,1,1,False,False,45,flat,0,0,0,0,0,0,0,1,0
900,2,1,True,False,59,flat,0,0,0,0,0,0,0,0,0
1600,4,2,True,False,130,flat,1,0,0,0,0,0,0,0,0
750,3,1,True,False,53,flat,0,1,0,0,0,0,0,0,0
1250,4,2,True,True,85,flat,1,0,0,0,0,0,0,0,0
780,2,1,True,False,50,flat,0,0,0,1,0,0,0,0,0
1150,1,1,False,False,50,apartment,0,0,0,0,0,0,0,0,0
3100,4,2,True,True,192,flat,1,0,0,0,0,0,0,0,0
900,2,1,False,False,69,flat,1,0,0,0,0,0,0,0,0
1990,2,2,True,False,130,flat,1,0,0,0,0,0,0,0,0
1290,2,2,False,False,85,flat,0,0,0,0,0,0,0,0,0
850,1,1,True,True,38,flat,1,0,0,0,0,0,0,0,0
790,3,1,True,False,55,flat,0,0,0,0,0,1,0,0,0
950,1,1,True,False,60,flat,0,0,0,0,0,0,0,1,0
1250,3,2,True,False,96,flat,0,1,0,0,0,0,0,0,0
1150,4,2,True,False,126,flat,0,0,0,1,0,0,0,0,0
850,2,1,False,False,68,attic,0,0,0,1,0,0,0,0,0
1200,3,2,False,False,95,flat,0,1,0,0,0,0,0,0,0
900,3,1,True,False,87,flat,1,0,0,0,0,0,0,0,0
1700,3,2,True,True,142,flat,1,0,0,0,0,0,0,0,0
1000,1,1,False,False,75,flat,0,0,0,0,0,0,0,0,0
700,1,1,False,False,35,apartment,0,0,0,0,0,0,0,0,0
2600,3,3,True,False,138,flat,0,0,0,0,0,0,0,0,0
730,2,1,False,False,45,flat,0,1,0,0,0,0,0,0,0
1050,1,1,True,False,60,flat,0,0,0,0,0,0,0,0,1
1550,2,2,True,False,80,flat,0,0,0,0,0,0,0,0,0
2900,3,2,True,False,120,flat,0,0,0,0,0,0,1,0,0
1380,3,2,True,False,110,flat,0,0,0,0,0,0,0,0,0
1000,3,1,True,False,86,flat,1,0,0,0,0,0,0,0,0
2420,2,2,False,False,65,apartment,1,0,0,0,0,0,0,0,0
790,3,1,False,False,76,flat,0,0,1,0,0,0,0,0,0
1488,2,2,True,True,78,attic,1,0,0,0,0,0,0,0,0
1113,3,2,False,False,91,flat,0,0,0,0,0,0,0,0,0
1325,2,2,True,False,69,flat,0,0,0,0,0,0,0,0,0
1300,1,1,True,True,50,attic,0,0,0,0,0,0,0,1,0
1750,6,2,True,True,145,flat,0,0,0,0,0,0,0,0,1
2000,3,2,False,False,85,apartment,1,0,0,0,0,0,0,0,0
2946,2,1,False,False,70,apartment,1,0,0,0,0,0,0,0,0
795,1,1,False,False,38,flat,0,0,0,1,0,0,0,0,0
850,2,1,True,False,50,flat,0,0,0,1,0,0,0,0,0
1290,2,1,True,True,64,flat,0,0,0,0,0,0,0,0,1
1215,2,2,True,False,55,flat,1,0,0,0,0,0,0,0,0
950,3,1,False,False,84,flat,0,1,0,0,0,0,0,0,0
940,4,1,True,False,75,flat,0,0,0,0,0,0,0,0,0
3000,5,2,True,True,255,flat,0,0,0,0,0,0,0,0,1
725,2,1,True,False,48,flat,0,0,0,0,0,0,0,0,1
1200,2,1,True,False,50,flat,0,1,0,0,0,0,0,0,0
2500,3,3,True,True,228,flat,0,0,0,0,0,0,0,0,1
925,3,1,True,False,65,flat,1,0,0,0,0,0,0,0,0
1400,1,1,True,False,51,flat,1,0,0,0,0,0,0,0,0
990,3,1,True,False,89,flat,1,0,0,0,0,0,0,0,0
2921,1,1,True,False,62,apartment,1,0,0,0,0,0,0,0,0
1315,2,1,False,False,75,apartment,0,0,1,0,0,0,0,0,0
1750,3,2,True,False,153,flat,0,0,0,0,0,0,0,0,0
1191,2,2,True,False,95,flat,0,0,0,0,0,0,0,0,0
1200,3,2,True,True,85,flat,1,0,0,0,0,0,0,0,0
1200,3,2,True,False,78,flat,0,0,0,0,0,0,1,0,0
1000,3,1,False,False,75,flat,0,0,0,0,0,0,1,0,0
1100,2,1,True,True,60,flat,1,0,0,0,0,0,0,0,0
890,1,1,True,False,76,flat,1,0,0,0,0,0,0,0,0
2000,2,2,True,False,70,flat,0,0,0,0,0,0,0,0,0
1100,3,2,True,False,81,flat,1,0,0,0,0,0,0,0,0
1050,1,1,True,False,70,flat,0,0,0,0,0,0,0,0,0
1200,1,1,False,False,65,flat,0,0,0,0,0,0,0,0,1
1100,1,1,False,False,43,flat,0,0,0,0,0,0,0,0,0
1150,3,1,True,True,90,flat,0,0,1,0,0,0,0,0,0
1250,4,2,True,False,95,flat,0,0,0,0,0,0,0,0,1
1150,3,2,True,True,102,flat,0,0,0,1,0,0,0,0,0
1450,3,1,True,False,80,flat,1,0,0,0,0,0,0,0,0
1750,3,2,True,False,105,flat,0,0,0,0,0,0,0,0,0
1400,2,1,True,False,70,flat,1,0,0,0,0,0,0,0,0
1550,2,2,True,False,79,flat,0,0,0,0,0,0,0,0,0
900,1,1,True,False,50,flat,0,0,0,0,0,0,0,0,1
1020,4,2,True,False,110,flat,0,0,0,1,0,0,0,0,0
1160,3,2,True,False,85,flat,0,0,0,1,0,0,0,0,0
1030,3,1,True,False,71,flat,0,0,0,0,0,0,0,1,0
680,2,1,False,False,40,flat,0,0,0,0,0,0,0,1,0
825,3,1,True,False,62,flat,0,0,0,0,0,0,1,0,0
2500,4,2,True,False,181,flat,0,0,0,0,0,0,0,0,1
1050,2,1,True,False,71,flat,1,0,0,0,0,0,0,0,0
950,1,1,True,False,50,flat,1,0,0,0,0,0,0,0,0
1050,3,1,True,True,70,flat,0,1,0,0,0,0,0,0,0
1100,3,2,True,False,81,flat,1,0,0,0,0,0,0,0,0
2150,4,3,True,False,167,flat,0,0,0,0,0,0,0,0,0
2600,5,4,True,True,255,flat,0,0,0,0,0,0,0,0,1
800,2,1,False,False,50,flat,1,0,0,0,0,0,0,0,0
2500,5,3,True,False,195,flat,1,0,0,0,0,0,0,0,0
2000,4,2,True,False,140,flat,1,0,0,0,0,0,0,0,0
1050,3,1,True,False,79,flat,0,0,1,0,0,0,0,0,0
1600,1,1,True,False,80,apartment,0,0,0,0,0,0,0,0,0
2700,3,2,True,True,110,flat,1,0,0,0,0,0,0,0,0
1350,3,2,True,False,90,flat,1,0,0,0,0,0,0,0,0
750,0,1,True,True,43,flat,0,0,0,0,0,0,0,0,1
890,3,1,True,True,70,flat,0,0,0,0,0,1,0,0,0
1000,1,1,True,False,40,apartment,0,0,0,0,0,0,0,0,0
995,1,2,False,True,65,study,0,0,0,0,0,0,0,1,0
1300,2,2,True,False,110,flat,1,0,0,0,0,0,0,0,0
890,1,2,False,False,65,flat,0,0,0,0,0,0,0,0,0
900,2,2,False,False,69,flat,0,0,0,0,0,0,0,0,0
2600,10,5,True,False,200,flat,0,0,0,1,0,0,0,0,0
695,2,1,True,False,54,apartment,0,0,0,0,0,0,0,0,0
1650,4,2,True,False,140,apartment,0,0,0,0,0,0,0,1,0
1500,1,1,True,False,50,apartment,0,1,0,0,0,0,0,0,0
1000,2,1,True,False,83,flat,0,0,0,0,0,0,0,0,0
900,3,1,True,False,75,flat,0,1,0,0,0,0,0,0,0
920,3,1,True,False,67,flat,0,0,0,0,0,0,1,0,0
1600,1,1,True,False,51,flat,0,1,0,0,0,0,0,0,0
2200,2,2,True,False,68,flat,0,1,0,0,0,0,0,0,0
2200,1,2,True,False,74,flat,0,1,0,0,0,0,0,0,0
2200,2,2,True,True,70,attic,1,0,0,0,0,0,0,0,0
2000,3,2,False,False,80,flat,1,0,0,0,0,0,0,0,0
1700,2,2,True,False,80,flat,0,0,0,0,0,0,0,0,0
2000,2,2,True,False,70,flat,0,1,0,0,0,0,0,0,0
2500,2,3,True,False,72,flat,0,1,0,0,0,0,0,0,0
1800,1,2,True,True,70,flat,0,1,0,0,0,0,0,0,0
2000,3,2,True,False,80,flat,1,0,0,0,0,0,0,0,0
1000,1,1,False,False,45,flat,0,0,0,0,0,0,0,0,1
1700,2,2,True,False,80,flat,0,0,0,0,0,0,0,0,0
1700,1,1,True,False,61,attic,1,0,0,0,0,0,0,0,0
2300,2,2,True,False,70,attic,1,0,0,0,0,0,0,0,0
2400,4,3,True,False,200,flat,0,0,0,1,0,0,0,0,0
895,2,1,True,False,52,flat,0,0,0,0,0,0,1,0,0
900,1,1,True,False,45,flat,0,0,0,0,0,0,0,0,1
840,1,1,True,False,40,flat,0,0,0,0,0,0,0,0,0
1250,3,2,True,False,124,flat,0,1,0,0,0,0,0,0,0
990,2,1,True,False,55,flat,1,0,0,0,0,0,0,0,0
895,2,1,True,False,65,flat,0,0,0,0,0,0,0,0,0
1100,2,1,True,False,80,flat,1,0,0,0,0,0,0,0,0
900,2,1,True,False,63,flat,0,0,0,0,0,0,0,0,0
2000,2,4,True,False,103,attic,0,0,0,0,0,0,0,0,0
1375,3,3,False,False,280,flat,0,0,0,0,0,0,0,0,1
1695,1,1,True,False,79,flat,0,0,0,0,0,0,0,0,1
825,3,1,False,False,59,apartment,0,1,0,0,0,0,0,0,0
1300,4,2,True,True,63,flat,0,0,0,0,0,0,0,0,0
530,0,1,False,False,26,flat,0,0,0,0,0,0,0,1,0
1250,3,2,True,False,78,flat,1,0,0,0,0,0,0,0,0
850,3,1,True,False,55,flat,0,1,0,0,0,0,0,0,0
1046,1,1,True,False,45,flat,0,0,0,0,0,0,0,0,1
700,1,1,False,False,45,study,0,0,0,0,0,0,0,0,0
760,3,1,False,False,45,flat,0,0,0,0,0,0,0,1,0
1500,3,2,True,False,85,flat,1,0,0,0,0,0,0,0,0
850,2,1,False,False,68,flat,0,1,0,0,0,0,0,0,0
2100,3,2,True,False,190,flat,0,0,0,0,0,0,0,0,0
890,2,2,True,False,65,flat,0,1,0,0,0,0,0,0,0
800,3,1,True,False,80,flat,0,0,0,0,1,0,0,0,0
1200,3,1,True,True,85,flat,0,0,0,0,0,0,0,0,0
1350,3,2,True,False,93,flat,0,0,0,0,0,0,0,0,1
1150,3,2,True,False,84,flat,0,0,0,0,0,0,0,0,1
1125,2,1,True,False,70,apartment,1,0,0,0,0,0,0,0,0
1500,4,2,True,False,135,flat,1,0,0,0,0,0,0,0,0
1350,3,1,True,True,90,flat,0,0,0,0,0,0,0,1,0
1200,2,1,True,False,60,flat,1,0,0,0,0,0,0,0,0
1150,3,1,True,True,90,flat,0,0,1,0,0,0,0,0,0
800,2,1,True,False,61,flat,0,1,0,0,0,0,0,0,0
1200,2,2,True,False,90,flat,1,0,0,0,0,0,0,0,0
950,1,1,True,False,60,flat,0,0,0,0,0,0,0,0,1
1100,1,1,True,False,60,flat,1,0,0,0,0,0,0,0,0
700,1,1,True,False,45,flat,0,1,0,0,0,0,0,0,0
800,1,1,True,False,40,flat,0,0,0,0,0,0,0,0,0
1483,2,2,True,False,80,apartment,1,0,0,0,0,0,0,0,0
1990,3,2,True,False,110,flat,1,0,0,0,0,0,0,0,0
1000,1,1,True,False,50,apartment,0,0,0,0,0,0,0,0,0
950,1,1,True,False,50,flat,0,0,0,1,0,0,0,0,0
890,1,1,True,False,50,flat,0,0,0,0,0,0,0,0,1
890,1,1,True,False,50,flat,0,0,0,0,0,0,0,0,1
1100,3,1,True,False,80,flat,1,0,0,0,0,0,0,0,0
750,2,1,True,False,44,flat,1,0,0,0,0,0,0,0,0
950,1,1,True,False,40,apartment,1,0,0,0,0,0,0,0,0
950,1,1,True,False,70,apartment,1,0,0,0,0,0,0,0,0
1050,1,1,True,False,52,apartment,0,0,0,0,0,0,0,0,0
1050,1,1,True,False,52,flat,0,0,0,0,0,0,0,0,0
915,1,1,False,False,37,apartment,0,0,0,0,0,0,0,0,0
2850,3,3,True,True,130,flat,1,0,0,0,0,0,0,0,0
3000,3,3,True,False,188,flat,1,0,0,0,0,0,0,0,0
950,2,2,True,False,63,flat,0,0,0,0,0,0,0,0,0
1280,2,1,True,False,88,flat,1,0,0,0,0,0,0,0,0
1400,4,2,True,True,100,flat,0,0,0,1,0,0,0,0,0
1400,4,2,True,True,95,flat,0,0,0,0,0,0,0,0,1
925,1,1,False,False,74,flat,0,1,0,0,0,0,0,0,0
1290,3,1,True,False,140,flat,0,0,0,0,0,0,0,0,0
850,1,1,False,False,35,flat,0,0,0,0,0,0,0,0,0
1600,2,2,True,False,80,attic,0,0,0,0,0,0,0,0,1
1700,2,1,True,False,60,flat,0,1,0,0,0,0,0,0,0
2200,3,2,True,False,80,flat,1,0,0,0,0,0,0,0,0
2000,2,1,True,False,100,flat,1,0,0,0,0,0,0,0,0
1900,2,2,True,False,96,attic,0,0,0,0,0,0,0,0,1
575,1,1,False,False,35,flat,0,0,0,0,0,0,0,0,0
700,1,1,False,False,35,flat,0,0,0,0,0,0,0,0,0
1150,3,2,True,False,70,flat,1,0,0,0,0,0,0,0,0
1070,2,1,True,False,75,flat,1,0,0,0,0,0,0,0,0
1350,0,1,True,False,90,flat,1,0,0,0,0,0,0,0,0
950,1,1,True,False,50,flat,0,0,0,0,0,0,0,0,1
650,1,1,False,False,35,flat,0,0,0,0,0,0,0,0,0
2250,2,1,True,True,85,attic,1,0,0,0,0,0,0,0,0
1150,3,2,False,True,60,flat,1,0,0,0,0,0,0,0,0
1300,3,1,False,True,80,flat,0,0,0,0,0,0,0,0,1
1350,4,2,True,False,95,flat,0,0,0,0,0,0,0,1,0
1600,3,2,True,False,127,flat,0,0,0,0,0,0,0,0,0
1100,1,1,True,False,102,flat,0,0,0,0,0,0,0,1,0
1750,3,2,True,False,135,flat,0,0,0,0,0,0,0,0,1
1250,2,1,True,False,62,flat,1,0,0,0,0,0,0,0,0
1350,3,1,False,False,69,flat,0,0,0,0,0,0,0,1,0
850,1,1,False,False,53,flat,0,0,0,0,0,0,0,0,0
1600,3,2,True,False,135,apartment,1,0,0,0,0,0,0,0,0
990,1,1,False,False,60,apartment,0,0,0,0,0,0,0,0,1
1250,2,1,False,False,80,flat,0,0,1,0,0,0,0,0,0
1000,1,1,True,False,95,flat,1,0,0,0,0,0,0,0,0
1300,2,1,True,False,70,flat,0,0,1,0,0,0,0,0,0
600,1,1,False,False,40,study,0,0,1,0,0,0,0,0,0
1000,2,2,True,False,66,flat,0,0,0,0,0,0,0,0,0
1600,4,2,True,False,111,flat,0,0,0,1,0,0,0,0,0
1450,4,2,True,False,106,flat,0,0,0,1,0,0,0,0,0
950,3,1,True,False,83,flat,0,1,0,0,0,0,0,0,0
3000,1,1,True,True,45,attic,0,0,0,0,0,0,0,0,0
800,2,1,False,False,65,flat,1,0,0,0,0,0,0,0,0
780,3,1,True,False,83,flat,0,1,0,0,0,0,0,0,0
850,1,1,True,False,42,apartment,0,0,0,1,0,0,0,0,0
1400,2,1,False,True,100,flat,1,0,0,0,0,0,0,0,0
